CustomerID,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Avg_Monthly_Charge,Tenure_Group
4307-KTUMW,California,Santa Barbara,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,68,5543,Attitude of service provider,94.89056603773585,4-5yr
5440-FLBQG,California,Santa Barbara,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,1,73,4708,Attitude of service provider,106.06086956521739,5-6yr
7470-MCQTK,California,Alpaugh,Female,No,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,1,86,2655,Attitude of support person,48.723076923076924,1-2yr
7488-MXJIV,California,Armona,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,1,96,3223,Attitude of support person,80.4125,0-1yr
2027-FECZV,California,Bodfish,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,1,92,2406,Attitude of support person,104.49166666666667,0-1yr
2672-DZUOY,California,Buttonwillow,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,Yes,1,99,5386,Attitude of service provider,25.15,0-1yr
3870-MQAMG,California,Camp Nelson,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,Yes,1,90,6189,Attitude of service provider,109.1324074074074,4-5yr
4800-CZMPC,California,Delano,Female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,1,71,4736,Attitude of service provider,104.94895833333334,3-4yr
7377-DMMRI,California,Exeter,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,1,89,4134,Attitude of support person,46.225,0-1yr
8949-JTMAY,California,Mc Kittrick,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Yes,1,72,5144,Attitude of support person,101.14482758620689,2-3yr
2774-LVQUS,California,Maricopa,Female,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,Yes,1,70,2596,Attitude of support person,83.88666666666667,1-2yr
3211-ILJTT,California,Taft,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Yes,1,67,4469,Attitude of service provider,71.41470588235293,1-2yr
4612-THJBS,California,Terra Bella,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,Yes,1,93,5605,Attitude of service provider,98.40446428571428,4-5yr
4094-NSEDU,California,Tipton,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,Yes,1,73,4819,Attitude of service provider,93.98809523809524,1-2yr
5103-MHMHY,California,Los Osos,Female,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,82,4563,Attitude of support person,45.95,0-1yr
1846-XWOQN,California,Bradley,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,1,71,2825,Competitor made better offer,70.15,0-1yr
0235-KGSLC,California,Buellton,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,1,86,3967,Moved,85.55,0-1yr
2884-GBPFB,California,Morro Bay,Female,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,1,79,5413,Moved,69.04428571428572,2-3yr
3757-NJYBX,California,Nipomo,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,1,65,4113,Moved,110.0234375,2-3yr
5136-KCKGI,California,Templeton,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,Yes,1,76,4461,Competitor had better devices,105.06060606060606,2-3yr
3722-WPXTK,California,Benton,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,1,72,4254,Competitor offered higher download speeds,88.35,0-1yr
2929-ERCFZ,California,Independence,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,1,80,2939,Competitor offered more data,97.1625,0-1yr
7548-SEPYI,California,Inyokern,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,1,74,5056,Competitor made better offer,102.49000000000001,0-1yr
8835-VSDSE,California,Johannesburg,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,1,86,4559,Competitor had better devices,70.725,0-1yr
1623-NLDOT,California,Lancaster,Female,No,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,Yes,1,82,2044,Competitor had better devices,34.41190476190476,3-4yr
9898-KZQDZ,California,Lee Vining,Female,Yes,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,1,95,5676,Competitor offered higher download speeds,91.01124999999999,3-4yr
5236-PERKL,California,Pearblossom,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,Yes,1,89,4738,Competitor offered higher download speeds,113.42105263157895,4-5yr
7854-FOKSF,California,Rosamond,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,Yes,1,93,4747,Competitor offered higher download speeds,35.9,0-1yr
2519-FAKOD,California,Tehachapi,Male,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Yes,1,76,5274,Competitor offered more data,99.39868421052631,3-4yr
8263-JQAIK,California,Palmdale,Male,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,Yes,1,77,5573,Competitor offered more data,23.75,0-1yr
7089-IVVAZ,California,Cantua Creek,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes,1,71,2363,Competitor offered more data,105.9125,0-1yr
2205-YMZZJ,California,Clovis,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,Yes,1,70,2015,Competitor made better offer,78.13571428571429,0-1yr
1254-IZEYF,California,Cutler,Female,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,Yes,1,96,5362,Competitor made better offer,102.79516129032258,2-3yr
9492-TOKRI,California,Dinuba,Female,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,1,97,2708,Price too high,84.85277777777777,1-2yr
9221-OTIVJ,California,Dunlap,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,Yes,1,86,2292,Product dissatisfaction,109.38571428571429,1-2yr
3325-FUYCG,California,Five Points,Male,No,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,Yes,1,85,3770,Service dissatisfaction,101.69285714285715,2-3yr
5908-QMGOE,California,Fowler,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,1,80,4553,Lack of self-service on Website,75.59333333333333,1-2yr
8481-YYXWG,California,Hume,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,Yes,1,70,4584,Network reliability,92.34,0-1yr
2609-IAICY,California,North Fork,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,Yes,1,79,2756,Limited range of services,77.15,0-1yr
1740-CSDJP,California,Oakhurst,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,Yes,1,88,2548,Lack of affordable download/upload speed,35.25,0-1yr
2636-OHFMN,California,Orosi,Male,No,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.55,201.0,Yes,1,97,3955,Long distance charges,50.25,0-1yr
1323-OOEPC,California,Prather,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,Yes,1,87,6481,Extra data charges,97.16037735849056,4-5yr
0397-GZBBC,California,South Dos Palos,Male,Yes,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Yes,1,85,5390,Price too high,94.48728813559322,4-5yr
7641-EUYET,California,Tranquillity,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,Yes,1,72,5712,Product dissatisfaction,98.72173913043478,3-4yr
9921-ZVRHG,California,Traver,Female,No,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,Yes,1,94,4155,Service dissatisfaction,76.57142857142857,1-2yr
4701-MLJPN,California,Fresno,Male,No,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.65,Yes,1,78,2933,Lack of self-service on Website,55.343548387096774,2-3yr
9206-GVPEQ,California,Fresno,Male,No,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,706.85,Yes,1,88,5212,Network reliability,54.37307692307692,1-2yr
1596-BBVTG,California,Fresno,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.35,2636.05,Yes,1,79,2785,Don't know,75.3157142857143,2-3yr
8433-WXGNA,California,Salinas,Male,No,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,Yes,1,82,4676,Don't know,94.6,0-1yr
3707-GNWHM,California,Carmel Valley,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,Yes,1,93,4750,Don't know,74.25,0-1yr
8922-LIEGH,California,Jolon,Female,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,Yes,1,82,4078,Poor expertise of online support,87.50200000000001,2-3yr
8245-UMPYT,California,Lockwood,Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,Yes,1,80,2688,Poor expertise of phone support,98.825,1-2yr
5186-SAMNZ,California,Marina,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes,1,77,3273,Price too high,69.5,0-1yr
5373-SFODM,California,San Lucas,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,Yes,1,82,3041,Product dissatisfaction,87.02083333333333,2-3yr
5766-ZJYBB,California,Brisbane,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,19.4,Yes,1,66,4152,Service dissatisfaction,19.4,0-1yr
8931-GJJIQ,California,Burlingame,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,Yes,1,97,3520,Lack of self-service on Website,89.25555555555555,0-1yr
4277-PVRAN,California,Daly City,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,Yes,1,67,5071,Network reliability,84.9125,0-1yr
0022-TCJCI,California,Daly City,Male,Yes,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.7,2791.5,Yes,1,92,2654,Limited range of services,62.03333333333333,3-4yr
0203-HHYIJ,California,Atherton,Male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,Yes,1,79,3779,Lack of affordable download/upload speed,27.054000000000002,2-3yr
0952-KMEEH,California,Mountain View,Male,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,Yes,1,98,5525,Long distance charges,94.63461538461539,1-2yr
8178-EYZUO,California,San Francisco,Male,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,Yes,1,70,3378,Extra data charges,90.32173913043479,3-4yr
5130-IEKQT,California,San Francisco,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,1,100,4283,Price too high,106.21,2-3yr
3230-WYKIR,California,San Francisco,Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.45,Yes,1,79,3306,Product dissatisfaction,79.19166666666666,1-2yr
0407-BDJKB,California,San Francisco,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,1,88,4129,Service dissatisfaction,95.71499999999999,4-5yr
9600-UDOPK,California,San Francisco,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes,1,68,4095,Lack of self-service on Website,95.54833333333333,2-3yr
4074-SJFFA,California,San Francisco,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,Yes,1,83,2614,Network reliability,54.75,0-1yr
3269-ATYWD,California,San Francisco,Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,Yes,1,65,4892,Don't know,96.38589743589743,3-4yr
4910-GMJOT,California,San Francisco,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,Yes,1,96,4033,Don't know,94.6,0-1yr
0354-WYROK,California,San Francisco,Female,Yes,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,1,98,4050,Don't know,93.91290322580646,2-3yr
7576-OYWBN,California,San Mateo,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,Yes,1,67,2930,Price too high,77.26666666666667,0-1yr
5539-TMZLF,California,Concord,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,1,69,5057,Product dissatisfaction,69.75,0-1yr
4323-SADQS,California,Concord,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,1,93,3520,Service dissatisfaction,39.892857142857146,0-1yr
4446-BZKHU,California,Pleasant Hill,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Yes,1,86,5011,Lack of self-service on Website,102.97459016393442,5-6yr
5202-IVJNU,California,Crockett,Female,No,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,Yes,1,72,3106,Network reliability,29.007692307692306,3-4yr
5976-JCJRH,California,Danville,Male,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,1,94,2162,Limited range of services,73.82000000000001,0-1yr
0137-OCGAB,California,Fairfield,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,90,3056,Lack of affordable download/upload speed,80.2,0-1yr
3351-NQLDI,California,Travis Afb,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,1,99,4348,Long distance charges,94.64850746268657,5-6yr
7593-JNWRU,California,Fremont,Male,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,Yes,1,90,4525,Extra data charges,43.46666666666667,0-1yr
4588-YBNIB,California,Fremont,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,91,4205,Price too high,19.6,0-1yr
3336-JORSO,California,Hayward,Female,Yes,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,80,3401,Product dissatisfaction,110.77121212121212,2-3yr
5028-GZLDO,California,Moraga,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,96,5317,Service dissatisfaction,70.35,0-1yr
6861-XWTWQ,California,Napa,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,90,2487,Lack of self-service on Website,95.06428571428572,0-1yr
6877-TJMBR,California,Orinda,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,80,2627,Network reliability,84.8,0-1yr
6769-DCQLI,California,Pope Valley,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,1,85,4630,Don't know,104.36250000000001,4-5yr
2433-KMEAS,California,Dublin,Male,No,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,1,71,2445,Don't know,51.24318181818182,1-2yr
2195-ZRVAX,California,Rodeo,Female,No,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes,1,97,3631,Don't know,86.07765957446809,3-4yr
3550-SAHFP,California,Saint Helena,Female,No,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,Yes,1,66,5456,Price too high,83.57121212121211,2-3yr
2011-TRQYE,California,Deer Park,Male,No,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,Yes,1,82,5474,Product dissatisfaction,33.333333333333336,1-2yr
4873-ILOLJ,California,Sunol,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,1,67,5546,Service dissatisfaction,93.27083333333333,1-2yr
2725-KXXWT,California,Vallejo,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,1,86,5460,Lack of self-service on Website,90.75,0-1yr
9565-DJPIB,California,Vallejo,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,1,87,4689,Network reliability,91.4125,0-1yr
8348-HFYIV,California,Oakland,Male,No,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,Yes,1,90,5775,Limited range of services,45.175,0-1yr
6849-WLEYG,California,Emeryville,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,1,92,2611,Lack of affordable download/upload speed,19.75,0-1yr
4659-NZRUF,California,Oakland,Female,No,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,Yes,1,78,5830,Long distance charges,94.17105263157895,1-2yr
8429-XIBUM,California,Oakland,Male,No,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes,1,77,4694,Extra data charges,105.32272727272726,1-2yr
2608-BHKFN,California,Berkeley,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,1,89,3600,Price too high,66.725,0-1yr
7341-LXCAF,California,Berkeley,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,87,4013,Product dissatisfaction,75.35,0-1yr
9462-MJUAW,California,Berkeley,Male,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,92,4399,Service dissatisfaction,51.65,0-1yr
8128-YVJRG,California,Berkeley,Female,No,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,Yes,1,81,4513,Lack of self-service on Website,86.38571428571429,0-1yr
4283-FUTGF,California,El Sobrante,Male,Yes,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,Yes,1,65,3715,Network reliability,77.46052631578948,1-2yr
1569-TTNYJ,California,Richmond,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,Yes,1,72,3401,Don't know,82.42,0-1yr
2397-BRLOM,California,San Rafael,Male,Yes,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,Yes,1,100,3443,Don't know,72.93125,0-1yr
4749-VFKVB,California,Inverness,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,Yes,1,90,4778,Don't know,50.1,0-1yr
7598-UAASY,California,Marshall,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,Yes,1,71,4340,Attitude of service provider,75.9,0-1yr
7938-OUHIO,California,Mill Valley,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,Yes,1,72,3916,Attitude of service provider,97.88333333333333,0-1yr
8510-AWCXC,California,Novato,Female,Yes,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,Yes,1,65,3269,Attitude of support person,100.62307692307692,1-2yr
